G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,CG_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT
20200721HTHH0,20200721,HH,HT,0,B,0,L,0,27,222,32,29,3,0,0,1,0,0,0,0,2,0,2,8,1,2,0,3,10,9,,,
20200721HTHH0,20200721,HT,HH,0,T,0,W,0,27,133,50,41,16,2,0,2,0,1,0,0,8,0,0,7,2,0,0,0,2,2,,,
20200721LGKT0,20200721,LG,KT,0,T,0,L,0,24,150,44,38,13,4,0,2,0,1,0,0,6,0,0,7,0,1,1,0,10,10,,,
20200721LGKT0,20200721,KT,LG,0,B,0,W,1,27,168,39,34,12,0,0,3,1,0,1,0,4,0,0,7,0,1,0,1,9,9,,,
20200721LTSK0,20200721,LT,SK,0,T,0,L,2,25,166,40,35,10,1,0,1,1,0,0,0,5,0,0,6,1,0,0,0,8,8,,,
20200721LTSK0,20200721,SK,LT,0,B,0,W,0,27,161,40,34,13,1,0,3,2,0,0,1,4,0,0,4,0,0,0,0,7,7,,,
20200721SSNC0,20200721,SS,NC,0,T,0,L,0,28,162,41,36,9,0,0,1,2,0,1,0,4,0,0,7,0,0,0,0,6,6,,,
20200721SSNC0,20200721,NC,SS,0,B,0,W,3,30,182,42,38,13,2,0,3,0,2,0,0,1,0,1,7,0,0,0,0,5,5,,,
20200721WOOB0,20200721,WO,OB,0,T,0,L,0,24,121,36,35,9,1,0,0,0,1,0,0,1,0,0,6,0,0,0,0,6,6,,,
20200721WOOB0,20200721,OB,WO,0,B,0,W,0,27,143,32,31,7,2,1,1,2,0,0,0,1,0,0,9,0,0,0,0,1,1,,,
20200722HTHH0,20200722,HH,HT,0,B,0,L,0,27,148,35,29,4,1,0,0,0,0,1,0,5,0,1,10,0,0,1,1,2,2,,,
20200722HTHH0,20200722,HT,HH,0,T,0,W,2,27,153,37,30,5,0,1,0,0,0,2,0,3,0,0,14,0,1,0,0,1,1,,,
20200722LGKT0,20200722,LG,KT,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200722LGKT0,20200722,KT,LG,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200722LTSK0,20200722,LT,SK,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200722LTSK0,20200722,SK,LT,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200722SSNC0,20200722,NC,SS,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200722SSNC0,20200722,SS,NC,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200722WOOB0,20200722,OB,WO,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200722WOOB0,20200722,WO,OB,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200723HTHH0,20200723,HH,HT,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200723HTHH0,20200723,HT,HH,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200723LGKT0,20200723,LG,KT,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200723LGKT0,20200723,KT,LG,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200723LTSK0,20200723,LT,SK,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200723LTSK0,20200723,SK,LT,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200723SSNC0,20200723,NC,SS,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200723SSNC0,20200723,SS,NC,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200723WOOB0,20200723,WO,OB,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200723WOOB0,20200723,OB,WO,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200724LGOB0,20200724,OB,LG,0,B,0,L,0,27,170,35,31,8,3,0,0,1,1,0,0,4,1,1,3,2,0,0,1,8,8,,,
20200724LGOB0,20200724,LG,OB,0,T,0,W,0,27,134,46,40,15,2,1,2,1,0,0,0,4,0,0,4,1,0,0,0,1,1,,,
20200724LTWO0,20200724,LT,WO,0,T,0,W,3,27,142,40,33,9,1,0,0,2,2,0,0,6,0,0,12,0,1,0,0,2,2,,,
20200724LTWO0,20200724,WO,LT,0,B,0,L,0,27,176,34,31,6,2,0,1,1,0,0,1,2,0,0,8,0,2,0,0,4,4,,,
20200724NCKT0,20200724,NC,KT,0,T,0,W,1,27,154,37,32,7,2,0,1,1,0,0,0,3,0,0,10,0,1,0,2,2,1,,,
20200724NCKT0,20200724,KT,NC,0,B,0,L,0,27,152,39,33,6,1,0,1,2,1,0,0,6,0,0,11,0,0,0,0,3,3,,,
20200724SKHH0,20200724,HH,SK,0,B,0,L,0,27,165,36,29,5,0,0,0,1,2,0,0,7,0,0,13,0,0,0,0,7,7,,,
20200724SKHH0,20200724,SK,HH,0,T,0,W,2,27,163,40,34,8,1,0,3,1,0,0,1,5,0,0,11,0,1,0,0,4,4,,,
20200724SSHT0,20200724,HT,SS,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200724SSHT0,20200724,SS,HT,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200725LGOB0,20200725,OB,LG,0,B,0,W,1,27,137,34,31,10,4,0,1,0,1,0,1,2,0,0,8,0,1,0,1,3,3,,,
20200725LGOB0,20200725,LG,OB,0,T,0,L,0,24,149,36,35,10,3,0,0,0,0,0,0,1,0,0,6,0,0,0,0,7,7,,,
20200725LTWO0,20200725,LT,WO,0,T,0,W,1,27,145,40,35,9,2,0,0,0,1,0,0,3,0,0,8,0,0,0,0,3,3,,,
20200725LTWO0,20200725,WO,LT,0,B,0,L,0,27,132,36,27,3,1,0,0,0,0,0,1,6,0,3,11,1,0,0,1,6,6,,,
20200725NCKT0,20200725,NC,KT,0,T,0,L,0,24,141,36,31,6,0,0,0,0,1,0,1,4,0,0,9,0,0,0,0,6,6,,,
20200725NCKT0,20200725,KT,NC,0,B,0,W,1,27,150,33,29,8,4,0,1,0,1,0,0,4,0,0,3,2,2,0,0,2,2,,,
20200725SKHH0,20200725,SK,HH,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200725SKHH0,20200725,HH,SK,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200725SSHT0,20200725,SS,HT,0,T,0,L,0,24,164,38,32,7,1,0,0,1,1,0,0,6,0,0,9,0,0,0,0,8,8,,,
20200725SSHT0,20200725,HT,SS,0,B,0,W,0,27,173,37,31,11,2,0,0,0,0,2,1,2,1,0,10,0,0,0,0,2,2,,,
20200726LGOB0,20200726,LG,OB,0,T,0,W,2,27,163,36,33,7,0,1,0,2,0,0,1,2,0,0,5,0,0,1,0,3,3,,,
20200726LGOB0,20200726,OB,LG,0,B,0,L,0,27,139,40,32,8,2,0,1,0,0,1,0,5,1,1,8,1,0,0,2,4,2,,,
20200726LTWO0,20200726,WO,LT,0,B,0,W,0,27,133,40,35,13,4,0,0,0,1,0,0,3,1,1,4,1,0,0,1,1,0,,,
20200726LTWO0,20200726,LT,WO,0,T,0,L,0,24,150,37,34,8,3,0,0,1,0,0,0,3,0,0,5,0,0,0,0,8,8,,,
20200726NCKT0,20200726,KT,NC,0,B,0,W,0,27,123,36,34,8,0,0,3,2,0,0,0,2,0,0,7,0,0,0,0,4,4,,,
20200726NCKT0,20200726,NC,KT,0,T,0,L,0,24,138,34,32,7,1,0,2,1,0,0,1,1,0,0,8,0,1,0,1,5,3,,,
20200726SKHH0,20200726,HH,SK,0,B,0,L,0,27,180,38,34,8,2,0,1,0,0,0,0,4,0,2,5,0,0,0,0,7,7,,,
20200726SKHH0,20200726,SK,HH,0,T,0,W,2,27,174,42,35,10,2,0,0,1,0,0,0,5,0,0,8,1,0,0,0,4,4,,,
20200726SSHT0,20200726,SS,HT,0,T,0,L,0,24,170,43,36,12,4,0,1,1,0,1,1,4,0,0,5,0,1,0,1,8,6,,,
20200726SSHT0,20200726,HT,SS,0,B,0,W,4,27,157,41,37,12,2,1,0,0,0,0,0,3,0,1,4,0,1,0,0,5,5,,,
20200727SKHH0,20200727,HH,SK,0,B,0,D,1,27,138,35,29,5,3,0,0,1,0,0,0,5,0,1,5,1,1,0,0,5,5,,,
20200727SKHH0,20200727,SK,HH,0,T,0,D,0,27,156,37,32,10,3,0,1,1,0,0,0,3,0,0,5,1,0,0,1,5,5,,,
20200728HHSS0,20200728,HH,SS,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200728HHSS0,20200728,SS,HH,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200728KTHT0,20200728,KT,HT,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200728KTHT0,20200728,HT,KT,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200728LGSK0,20200728,LG,SK,0,T,0,W,0,27,166,58,49,23,3,1,6,0,0,0,0,6,0,0,10,1,1,0,0,7,7,,,
20200728LGSK0,20200728,SK,LG,0,B,0,L,0,27,221,41,34,8,3,0,2,0,0,0,0,5,1,4,6,0,0,0,0,24,24,,,
20200728NCLT0,20200728,LT,NC,0,B,0,W,1,27,185,46,36,14,3,0,2,0,0,0,1,7,1,0,7,0,0,0,1,9,8,,,
20200728NCLT0,20200728,NC,LT,0,T,0,L,0,26,168,46,42,17,3,0,2,2,0,0,0,4,0,0,6,0,0,0,0,11,11,,,
20200728WOOB0,20200728,WO,OB,0,T,0,W,2,27,130,43,34,8,2,0,1,0,0,1,1,4,0,0,4,0,0,0,0,2,2,,,
20200728WOOB0,20200728,OB,WO,0,B,0,L,0,27,166,38,36,9,2,0,1,0,0,0,0,2,1,2,6,0,0,0,1,6,5,,,
20200729HHSS0,20200729,HH,SS,0,T,0,W,1,27,195,49,44,18,1,0,1,0,0,0,1,2,0,0,7,1,0,0,0,7,7,,,
20200729HHSS0,20200729,SS,HH,0,B,0,L,0,27,181,44,34,9,1,0,2,1,1,0,0,8,0,3,7,1,0,0,3,12,5,,,
20200729KTHT0,20200729,HT,KT,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200729KTHT0,20200729,KT,HT,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200729LGSK0,20200729,LG,SK,0,T,0,W,1,27,146,45,36,13,0,0,3,1,0,0,0,8,0,0,5,0,0,0,0,6,6,,,
20200729LGSK0,20200729,SK,LG,0,B,0,L,0,27,179,44,40,14,1,0,4,2,0,0,0,3,0,2,7,0,0,0,0,11,11,,,
20200729NCLT0,20200729,NC,LT,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200729NCLT0,20200729,LT,NC,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200729WOOB0,20200729,OB,WO,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200729WOOB0,20200729,WO,OB,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200730HHSS0,20200730,SS,HH,0,B,0,W,0,33,181,46,36,6,2,0,0,3,0,0,0,4,0,2,12,0,0,0,0,1,0,,,
20200730HHSS0,20200730,HH,SS,0,T,0,L,0,32,196,43,37,3,0,0,0,0,0,0,0,3,0,0,12,0,2,0,0,2,1,,,
20200730KTHT0,20200730,KT,HT,0,T,0,W,1,27,136,38,31,11,2,0,0,1,3,2,0,3,0,0,8,0,0,0,1,1,1,,,
20200730KTHT0,20200730,HT,KT,0,B,0,L,0,27,142,36,33,8,3,0,0,0,0,1,0,1,0,3,6,0,2,0,0,4,4,,,
20200730LGSK0,20200730,LG,SK,0,T,0,W,1,27,138,45,39,13,3,0,1,1,0,0,0,5,0,0,8,0,1,0,0,1,1,,,
20200730LGSK0,20200730,SK,LG,0,B,0,L,0,27,187,34,30,4,3,0,0,0,0,0,0,3,0,2,6,0,1,0,0,9,9,,,
20200730NCLT0,20200730,LT,NC,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200730NCLT0,20200730,NC,LT,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200730WOOB0,20200730,WO,OB,0,T,0,W,3,27,141,39,34,13,2,0,1,2,0,0,0,3,0,0,8,0,0,0,0,5,5,,,
20200730WOOB0,20200730,OB,WO,0,B,0,L,0,27,139,41,36,10,0,0,2,2,0,1,0,3,0,2,2,0,0,0,0,8,8,,,
20200731HHLG0,20200731,LG,HH,0,B,0,L,0,27,137,31,29,4,2,0,0,0,1,0,0,2,0,0,4,0,0,0,0,2,2,,,
20200731HHLG0,20200731,HH,LG,0,T,0,W,0,27,136,37,34,10,1,0,0,0,1,0,1,2,0,0,9,0,1,0,0,1,1,,,
20200731HTLT0,20200731,HT,LT,0,T,0,W,0,27,130,38,34,8,1,0,0,0,0,0,0,4,0,0,5,1,0,0,2,2,1,,,
20200731HTLT0,20200731,LT,HT,0,B,0,L,0,27,160,36,33,6,2,0,0,0,0,0,0,3,0,0,10,2,0,0,1,3,2,,,
20200731OBNC0,20200731,OB,NC,0,T,0,L,1,24,184,44,39,14,2,0,1,2,0,1,0,4,0,0,7,1,0,0,0,10,10,,,
20200731OBNC0,20200731,NC,OB,0,B,0,W,0,27,180,42,37,14,4,0,1,2,0,0,0,2,0,2,8,1,1,0,1,7,7,,,
20200731SKKT0,20200731,KT,SK,0,B,0,W,2,27,148,42,39,16,3,0,4,0,1,0,0,3,0,0,5,0,1,0,1,1,1,,,
20200731SKKT0,20200731,SK,KT,0,T,0,L,0,24,175,36,31,4,0,0,1,0,0,0,0,5,0,0,8,1,0,0,0,11,11,,,
20200731WOSS0,20200731,SS,WO,0,B,0,L,0,27,157,40,35,8,1,0,0,0,1,0,0,2,1,2,7,0,1,0,1,10,10,,,
20200731WOSS0,20200731,WO,SS,0,T,0,W,3,27,151,42,36,10,2,0,3,1,0,0,0,6,0,0,5,0,0,1,0,3,3,,,
20200801HHLG0,20200801,HH,LG,0,T,0,L,0,24,161,40,34,8,2,0,1,1,0,0,0,5,0,0,7,0,0,0,2,9,7,,,
20200801HHLG0,20200801,LG,HH,0,B,0,W,1,27,167,41,39,15,3,0,0,0,0,0,0,1,0,1,8,0,2,0,0,6,6,,,
20200801HTLT0,20200801,HT,LT,0,T,0,L,0,24,134,36,34,9,2,0,1,0,0,0,0,2,0,0,3,1,0,0,3,7,6,,,
20200801HTLT0,20200801,LT,HT,0,B,0,W,0,27,147,37,31,10,3,0,2,0,1,0,1,5,0,0,9,2,0,0,0,3,3,,,
20200801OBNC0,20200801,NC,OB,0,B,0,L,0,30,186,52,45,15,4,0,2,2,0,0,0,5,1,0,9,0,2,0,1,12,11,,,
20200801OBNC0,20200801,OB,NC,0,T,0,W,1,30,189,51,45,17,1,1,0,2,0,0,0,2,0,0,8,0,0,0,1,10,9,,,
20200801SKKT0,20200801,SK,KT,0,T,0,L,0,24,135,34,32,6,1,0,0,0,0,0,0,2,0,0,2,1,1,0,1,11,11,,,
20200801SKKT0,20200801,KT,SK,0,B,0,W,0,27,135,41,36,13,1,1,3,0,0,0,0,5,0,0,5,2,0,0,0,0,0,,,
20200801WOSS0,20200801,WO,SS,0,T,0,W,1,27,185,62,48,23,7,0,1,1,0,1,1,10,0,0,8,0,0,0,1,7,6,,,
20200801WOSS0,20200801,SS,WO,0,B,0,L,0,27,246,40,34,8,4,0,0,0,1,0,0,4,0,3,6,0,0,0,1,22,21,,,
20200802HHLG0,20200802,HH,LG,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200802HHLG0,20200802,LG,HH,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200802HTLT0,20200802,LT,HT,0,B,0,W,0,27,124,39,34,11,4,0,0,0,0,1,0,4,0,0,10,0,0,0,0,0,0,,,
20200802HTLT0,20200802,HT,LT,0,T,0,L,0,24,161,32,30,4,2,0,0,0,0,0,0,2,0,0,6,0,0,0,2,8,7,,,
20200802OBNC0,20200802,OB,NC,0,T,0,W,0,36,182,51,48,15,4,0,0,0,1,0,0,2,0,0,10,1,1,0,0,4,4,,,
20200802OBNC0,20200802,NC,OB,0,B,0,L,0,36,201,47,42,8,0,0,2,0,0,0,0,2,0,0,8,0,0,0,0,7,6,,,
20200802SKKT0,20200802,SK,KT,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200802SKKT0,20200802,KT,SK,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200802WOSS0,20200802,WO,SS,0,T,0,W,0,30,150,41,38,10,1,0,0,0,0,0,1,0,0,0,8,1,0,0,1,2,2,,,
20200802WOSS0,20200802,SS,WO,0,B,0,L,2,30,141,41,39,10,1,0,1,1,0,0,0,2,1,0,4,0,0,0,1,4,4,,,
20200803HHLG0,20200803,LG,HH,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200803HHLG0,20200803,HH,LG,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200803SKKT0,20200803,KT,SK,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200803SKKT0,20200803,SK,KT,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200804KTWO0,20200804,KT,WO,0,T,0,W,3,27,154,38,32,11,1,0,0,1,1,1,0,4,0,0,7,0,0,0,0,2,2,,,
20200804KTWO0,20200804,WO,KT,0,B,0,L,1,27,143,38,34,10,0,0,1,0,0,0,0,3,0,0,9,0,0,0,1,4,4,,,
20200804LGHT0,20200804,LG,HT,0,T,0,W,1,27,146,47,41,16,1,2,3,0,0,0,0,5,0,0,10,0,0,0,1,5,3,,,
20200804LGHT0,20200804,HT,LG,0,B,0,L,0,27,184,40,36,8,1,0,1,0,0,0,0,4,0,1,9,0,1,0,0,15,15,,,
20200804LTSK0,20200804,LT,SK,0,T,0,W,0,27,120,46,41,15,3,0,1,0,0,0,0,4,0,0,6,0,0,0,0,0,0,,,
20200804LTSK0,20200804,SK,LT,0,B,0,L,0,27,170,33,31,6,1,0,0,0,0,0,0,2,0,1,2,0,1,0,0,8,8,,,
20200804NCHH0,20200804,NC,HH,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200804NCHH0,20200804,HH,NC,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200804SSOB0,20200804,SS,OB,0,T,0,W,3,27,138,41,34,7,2,0,1,1,0,0,0,5,0,0,4,0,1,0,1,3,2,,,
20200804SSOB0,20200804,OB,SS,0,B,0,L,0,27,166,37,36,9,1,0,1,0,0,0,0,1,1,1,10,0,1,0,0,6,6,,,
20200805KTWO0,20200805,KT,WO,0,T,0,L,0,24,183,36,34,10,1,0,1,0,2,0,0,1,0,0,7,0,0,0,2,12,7,,,
20200805KTWO0,20200805,WO,KT,0,B,0,W,1,27,128,46,40,15,2,0,1,0,0,0,0,5,0,2,3,0,0,0,2,3,2,,,
20200805LGHT0,20200805,LG,HT,0,T,0,W,3,27,151,41,35,11,3,0,2,0,1,1,0,5,0,0,11,2,0,0,0,4,4,,,
20200805LGHT0,20200805,HT,LG,0,B,0,L,0,27,161,38,35,9,1,0,0,1,0,1,0,2,0,0,10,0,2,0,0,6,6,,,
20200805LTSK0,20200805,LT,SK,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200805LTSK0,20200805,SK,LT,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200805NCHH0,20200805,HH,NC,0,B,0,W,1,27,164,43,33,12,2,0,1,0,0,1,2,5,1,4,4,1,0,1,0,5,5,,,
20200805NCHH0,20200805,NC,HH,0,T,0,L,0,24,158,43,30,6,0,1,0,0,0,0,1,8,0,0,5,0,0,0,1,8,7,,,
20200805SSOB0,20200805,SS,OB,0,T,0,D,0,24,130,40,34,12,2,0,0,1,1,1,0,2,0,0,4,0,0,0,1,2,0,,,
20200805SSOB0,20200805,OB,SS,0,B,0,D,0,25,155,32,28,4,0,0,0,1,1,0,0,3,2,1,4,0,1,1,1,2,1,,,
20200806KTWO0,20200806,KT,WO,0,T,0,L,0,24,139,34,32,4,1,0,1,1,0,0,0,2,0,0,4,0,0,0,0,3,3,,,
20200806KTWO0,20200806,WO,KT,0,B,0,W,2,27,122,35,28,7,2,0,1,1,0,0,1,4,1,0,9,0,0,0,1,2,2,,,
20200806LGHT0,20200806,HT,LG,0,B,0,W,0,27,110,42,35,12,3,0,4,0,0,0,0,6,0,1,7,1,0,0,0,1,1,,,
20200806LGHT0,20200806,LG,HT,0,T,0,L,0,24,177,30,28,4,0,0,0,0,0,0,1,1,0,0,8,0,1,0,0,13,13,,,
20200806LTSK0,20200806,SK,LT,0,B,0,L,0,27,150,35,33,8,1,0,1,0,0,0,1,1,0,1,6,1,0,0,1,8,3,,,
20200806LTSK0,20200806,LT,SK,0,T,0,W,0,27,113,39,33,6,0,0,2,0,0,0,0,4,0,0,8,0,1,0,0,2,2,,,
20200806NCHH0,20200806,NC,HH,0,T,0,W,3,27,154,39,32,8,1,0,2,0,2,0,0,7,0,0,6,0,0,0,0,1,1,,,
20200806NCHH0,20200806,HH,NC,0,B,0,L,0,27,173,34,29,5,0,0,0,0,1,1,0,4,0,0,4,1,0,0,0,4,4,,,
20200806SSOB0,20200806,OB,SS,0,B,0,W,2,27,172,36,31,7,1,1,0,0,0,0,0,4,0,0,7,0,0,1,0,2,2,,,
20200806SSOB0,20200806,SS,OB,0,T,0,L,0,24,140,40,38,11,0,0,0,3,0,0,0,2,0,0,7,0,1,0,1,5,5,,,
20200807KTHH0,20200807,KT,HH,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200807KTHH0,20200807,HH,KT,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200807LGWO0,20200807,WO,LG,0,B,0,L,0,27,158,38,32,6,2,0,0,0,0,0,1,4,0,1,10,0,0,0,3,5,5,,,
20200807LGWO0,20200807,LG,WO,0,T,0,W,1,27,140,39,36,10,0,1,1,0,0,0,1,2,0,0,8,0,2,0,0,2,2,,,
20200807LTOB0,20200807,LT,OB,0,T,0,W,1,27,117,49,39,12,2,0,2,0,0,0,1,7,0,0,2,1,0,0,0,4,4,,,
20200807LTOB0,20200807,OB,LT,0,B,0,L,1,27,194,38,35,11,1,0,0,2,0,0,2,1,0,1,6,1,1,0,2,8,2,,,
20200807NCHT0,20200807,NC,HT,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200807NCHT0,20200807,HT,NC,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200807SSSK0,20200807,SS,SK,0,T,0,W,1,27,142,36,29,6,1,0,1,2,2,0,0,4,0,0,7,0,1,0,1,0,0,,,
20200807SSSK0,20200807,SK,SS,0,B,0,L,0,27,147,34,32,4,1,0,0,0,0,0,0,2,0,2,7,0,1,0,1,2,2,,,
20200808KTHH0,20200808,HH,KT,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200808KTHH0,20200808,KT,HH,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200808LGWO0,20200808,LG,WO,0,T,0,L,0,24,132,35,32,8,2,0,1,0,0,0,0,3,0,0,7,0,1,0,0,5,5,,,
20200808LGWO0,20200808,WO,LG,0,B,0,W,0,27,128,35,32,9,1,0,1,1,0,0,0,3,0,0,4,0,0,0,0,1,1,,,
20200808LTOB0,20200808,OB,LT,0,B,1,D,0,18,88,16,16,3,0,0,1,0,0,0,0,0,0,0,6,2,0,0,0,1,1,,,
20200808LTOB0,20200808,LT,OB,0,T,1,D,0,15,52,24,22,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,,,
20200808NCHT0,20200808,NC,HT,0,T,0,L,0,24,122,40,31,6,1,2,0,0,1,0,0,7,0,0,9,0,0,0,0,3,3,,,
20200808NCHT0,20200808,HT,NC,0,B,0,W,1,27,160,28,28,4,1,0,1,0,0,0,0,0,0,2,6,0,0,0,0,2,2,,,
20200808SSSK0,20200808,SK,SS,0,B,1,W,0,15,66,22,19,3,2,1,0,0,0,0,0,2,0,1,1,0,0,0,0,2,2,,,
20200808SSSK0,20200808,SS,SK,0,T,1,L,0,15,80,19,17,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,4,2,,,
20200809KTHH0,20200809,KT,HH,0,T,0,W,3,27,170,42,37,12,5,0,1,0,0,0,0,5,0,0,12,0,1,0,1,3,2,,,
20200809KTHH0,20200809,HH,KT,0,B,0,L,0,27,181,38,34,8,1,0,1,0,0,0,1,3,0,0,9,0,0,0,0,6,6,,,
20200809LGWO0,20200809,LG,WO,0,T,0,L,0,24,130,31,30,4,2,0,1,0,0,0,0,1,0,0,6,0,0,0,3,2,1,,,
20200809LGWO0,20200809,WO,LG,0,B,0,W,2,27,116,34,28,7,0,0,0,2,0,0,0,3,0,1,8,1,0,0,0,1,1,,,
20200809LTOB0,20200809,OB,LT,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20200809LTOB0,20200809,LT,OB,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
